# unit	locale	key	field	sha256[:12] of the normalized value
# Generated by Scripts/logic_canon.py build. Do not hand-edit: every row is
# a digest of bytes inside Logic, and a typed one is a claim about Apple's
# data that nothing measured.
QuickHelp	pt	GMM_007_2AutoPointRegionBorders	Title	92ebe3c7900a
QuickHelp	pt	GMM_007_2AutoPointRegionBorders	Title#ci	222c40a54b3c
QuickHelp	pt	KCE_024_Record	composed	e0ea0101f98f
QuickHelp	pt	KCE_024_Record	composed#ci	748de33aa641
QuickHelp	pt	KCE_390_ToggTrackRec	Title	249c0e719e06
QuickHelp	pt	KCE_390_ToggTrackRec	Title#ci	30c70032fe4b
QuickHelp	pt	TRA_073_TunerButton	composed	11439ef31808
QuickHelp	pt	TRA_073_TunerButton	composed#ci	5fbfe2fd565b
QuickHelp	zh_CN	ARR_021_MidiRegion	composed	2146a96ecedf
QuickHelp	zh_CN	ARR_021_MidiRegion	composed#ci	5f2a249c7b40
QuickHelp	zh_CN	GMM_007_2AutoPointRegionBorders	Title	ebfc8130c660
QuickHelp	zh_CN	GMM_007_2AutoPointRegionBorders	Title#ci	ebfc8130c660
QuickHelp	zh_CN	KCE_024_Record	composed	48b746bba725
QuickHelp	zh_CN	KCE_024_Record	composed#ci	48b746bba725
QuickHelp	zh_CN	KCE_390_ToggTrackRec	Title	dc0dd71bc2b2
QuickHelp	zh_CN	KCE_390_ToggTrackRec	Title#ci	dc0dd71bc2b2
QuickHelp	zh_CN	TRA_073_TunerButton	composed	22425fe8d922
QuickHelp	zh_CN	TRA_073_TunerButton	composed#ci	22425fe8d922
QuickHelp	zh_TW	ARR_021_MidiRegion	composed	35bb04d3512b
QuickHelp	zh_TW	ARR_021_MidiRegion	composed#ci	ce2a13b2d443
QuickHelp	zh_TW	GMM_007_2AutoPointRegionBorders	Title	92ebe3c7900a
QuickHelp	zh_TW	GMM_007_2AutoPointRegionBorders	Title#ci	222c40a54b3c
QuickHelp	zh_TW	KCE_024_Record	composed	e0ea0101f98f
QuickHelp	zh_TW	KCE_024_Record	composed#ci	748de33aa641
QuickHelp	zh_TW	KCE_390_ToggTrackRec	Title	249c0e719e06
QuickHelp	zh_TW	KCE_390_ToggTrackRec	Title#ci	30c70032fe4b
QuickHelp	zh_TW	TRA_073_TunerButton	composed	11439ef31808
QuickHelp	zh_TW	TRA_073_TunerButton	composed#ci	5fbfe2fd565b
